id,language,l0,l1,l2,text
ocds-0c46vo-0133-002784-2019_Tender_002784-2019_td,it,public_contract,energy_policy,milk_product,"Il bando si riferisce alla gara indetta ai sensi dellart.  183 comma 1 del D. Lgs.  18. 4. 2016 n.  50 e s. m. i.  con procedura aperta per laffidamento della concessione mediante project financing avente ad oggetto laffidamento della concessione mediante project financing per la realizzazione di interventi di adeguamento normativo e di miglioramento dellefficienza energetica degli impianti di illuminazione pubblica comunale.   Scopo primario della concessione di servizi e ladeguamento degli impianti il miglioramento della qualita del servizio ed il conseguimento di un risparmio energetico ed economico nel rispetto dei requisiti tecnici di sicurezza degli impianti e delle norme sul contenimento dellinquinamento luminoso.  La suddetta concessione di servizi sara aggiudicata ai sensi degli art.  60 comma 1 e 95 del D. Lgs.  502016.  La procedura si inquadra nella forma del partenariato-pubblico privato di cui agli art.  3 e 180 dello stesso decreto legislativo.  "
ocds-0c46vo-0133-002791-2019_Tender_002791-2019_td,es,mode_of_transport,means_of_transport,composition_of_the_population,"Adquisicion camion carga trasera entre 13 y 15 m  Adquisicion camion carga trasera entre 16 y 18 m  Adquisicion de camion de carga trasera entre 19 y 21 m  Adquisicion de camion de carga lateral entre 13 y 16 m  Adquisicion de camion de carga lateral entre 17 y 20 m  Adquisicion de camion multilift.  "
ocds-0c46vo-0133-003028-2019_Tender_003028-2019_td,fr,land_transport,budgetary_procedure,destination_of_transport,"Location vehicules utilitaires  Location vehicules de transport frigorifique  Location vehicules de transport pour Personne a Mobilite Reduite Tpmr  Location vehicules de transport de personnes et de marchandise  Location de vehicules electriques  Location engins et materiel espaces verts "
ocds-0c46vo-0133-003061-2019_Tender_003061-2019_td,en,means_of_transport,UNO,traffic_regulations,"Supply and fitting of 995 x Runflat R20 wheel inserts in accordance with FINABEL Agreement No.  20. A. 5 Pneumatic Combat Tyres.   Delivery DDP West Sussex UK of W  Wheel and Tyre assembly to be supplied free issue by Jankel "
ocds-0c46vo-0133-003067-2019_Tender_003067-2019_td,en,fruit,intellectual_property,organisation,"600 ks CoreCAL ALNG LicSAPk MVL DvcCAL  600 ks Office Standard ALNG LicSAPk MVL "
ocds-0c46vo-0133-003068-2019_Tender_003068-2019_td,es,food_technology,distributive_trades,root_crop,"Aceites.   Aves-caza fresca.   Bolleria.   Carne fresca.   Cafe.   Conservas.   Embutidos-charcuteria.   Especias caldos y condimentos.   Frutas.   Huevos.   Legumbres y arroz.   Leche.   Ovoproductos.   Postres lacteos.   Productos en porciones.   Precocidos.   Pastas y sopas.   Patatas cebollas y ajos.   Pescado ultracongelado.   Salsas de mesa y varios.   Verdura congelada.   Verduras y hortalizas frescas.  "
ocds-0c46vo-0133-003323-2019_Tender_003323-2019_td,es,accounting,economic_sector,fisheries_structure,"El objeto de este contrato es regular las condiciones tecnicas que han de regir las operaciones de mantenimiento tecnico integral para la conservacion de los edificios y equipamientos adscritos al distrito de Hortaleza y sus instalaciones aparatos elevadores equipos de seguridad. . .  asi como las zonas verdes comprendidas en su ambito con el fin de garantizar su conservacion y optimo rendimiento.  Tambien se incluyen los trabajos derivados de la organizacion de espacios que pudieran producirse.   Igualmente tambien se incluyen las actuaciones en materia de autoproteccion de dichos edificios y equipamientos segun las condiciones y prestaciones que se estableceran en el PPT.   El objeto de este contrato es regular las condiciones tecnicas que han de regir las operaciones de mantenimiento tecnico integral para la conservacion de los edificios y equipamientos adscritos al distrito de Hortaleza y sus instalaciones aparatos elevadores equipos de seguridad asi como las zonas verdes comprendidas en su ambito con el fin de garantizar su conservacion y optimo rendimiento.  Tambien se incluyen los trabajos derivados de la organizacion de espacios que pudieran producirse.  "
ocds-0c46vo-0133-003345-2019_Tender_003345-2019_td,es,education,education_policy,educational_institution,"Evaluacion de las destrezas comunicativas orales y escritas de los alumnos de 6 curso de educacion primaria en centros educativos publicos bilingues y privados concertados bilingues.   Evaluacion de las destrezas comunicativas orales y escritas de los alumnos de 4 curso de Educacion Secundaria Obligatoria en centros publicos bilingues y privados concertados bilingues.  "
ocds-0c46vo-0133-003469-2019_Tender_003469-2019_td,es,restrictive_trade_practice,means_of_transport,mechanical_engineering,"Servicio de mantenimiento y reparacion de vehiculos IVECO  Servicio de mantenimiento y reparacion de vehiculos SCANIA  Servicio de mantenimiento y reparacion de vehiculos RENAULT INDUSTRIAL  Servicio de mantenimiento y reparacion de vehiculos VOLVO  Servicio de mantenimiento y reparacion de vehiculos ISUZU  Servicio de mantenimiento y reparacion de vehiculos MITSUBISHI  Servicio de mantenimiento y reparacion de vehiculos NISSAN  Servicio de mantenimiento y reparacion de vehiculos RENAULT automovil DACIA  Servicio de mantenimiento y reparacion de vehiculos RENAULT vehiculos electricos  Servicio de mantenimiento y reparacion de vehiculos MEGA  GOUPIL  Servicio de mantenimiento y reparacion de vehiculos MERCEDES BENZ  Servicio de mantenimiento y reparacion de vehiculos SCHMIDT  Servicio de mantenimiento y reparacion de vehiculos MATHIEU  Servicio de mantenimiento y reparacion de vehiculos RAVO  Servicio de mantenimiento y reparacion de vehiculos DULEVO  Servicio de mantenimiento y reparacion de MOTOR VM  Servicio de mantenimiento y reparacion de MOTOR FPT  Sistemas de mantenimiento y reparacion de sistemas de climatizacion  Servicio de mantenimiento y reparacion de Ballestas Sistemas de Suspension y Frenos.  "
ocds-0c46vo-0133-003613-2019_Tender_003613-2019_td,en,educational_institution,fodder_plant,mode_of_transport,"QIP541  Home to school transport  Warren Heath Avenue Ipswich IP3 8TB to Thomas Wolsey School Defoe Road Ipswich IP1 6SG.  "
ocds-0c46vo-0133-003642-2019_Tender_003642-2019_td,en,competition_law,employment_structure,health_policy,"Ambulance staff not just frontline clinicians have the highest rate of sickness absence in NHS at 536  compared to the NHS average of 40 1 and there is also considerable variation in sickness absence rates between ambulance services 340642  during quarter 3 2017.  While reasons for absence are not included in NHS sickness absence figures a previous report into reducing sickness within the NHS identified that mental health issues were one of the top 3 reasons for sickness absence.  In addition only a small percentage of NHS trusts provided managers with training for early recognition of these issues 2.  This was a key theme highlighted in a recent review into how employers can positively impact on the health and mental wellbeing of employees 3.  "
ocds-0c46vo-0133-003811-2019_Tender_003811-2019_td,it,waste_management,tax_on_capital,water_policy,"Procedura aperta per laffidamento del servizio di raccolta trasporto e conferimento finale in discarica di fanghi e vaglio rivenienti dagli impianti di depurazione delle aree industriali della provincia di Potenza.  I requisiti richiesti sono descritti nel Disciplinare di gara.  "
ocds-0c46vo-0133-004422-2019_Tender_004422-2019_td,en,waste_management,means_of_transport,water_policy,"The dewatering vehicle will mainly be used for operations managed by the municipality.  The vehicle will primarily dewater sludge from private septic tanks but it will also dewater sludge from sewage treatment facilities.  The vehicle will be used year round and must therefore be suitable for winter operations.  Suitability as regards the needs will be emphasised.  "
ocds-0c46vo-0133-004445-2019_Tender_004445-2019_td,en,public_contract,energy_policy,WEU_countries,"The Contracting Authority will enter into new contracts for portfolio management and the delivery of electrical energy to its installations with a planned start from 1. 1. 2019.  Based on historical figures and the current installations the total annual consumption of electrical energy for Trondheim municipality is estimated to be approx.  130 GWh divided between 2 100 measuring points.  The Contracting Authority has 155 GWhannum of concessionary power that will included i the management.  From 1. 1. 2020 Klbu municipality will be merged with Trondheim municipality and its units will join this contract.  Klbu municipality's annual electricity consumption is approx.  6 GWhannum plus it has concessionary power for 205 GWhannum.   The delivery mainly comprises the following areas   physical delivery of electrical energy   handling and optimising concessionary power   implementation of a price insurance strategy and handling financial contracts   overview and prognoses for price development in the spot and forward market for electricity as well as important input factors for the production of for example water wind coal and gas   invoicing services and site administration   general consultancy services   reporting.   Trondheim municipality currently has a price insurance strategy which states an interval for a given percentage share of the expected consumption which is to be price insured with forward contracts.  The amount of the consumption that is to be price insured is decided by an interval for the price insurance model within different time horizons.  The Contracting Authority decides within these intervals that amount that is to be price insured based on the relationship between the average spot price in recent years and the price of forward contracts and judgemental assessments of the expected market development.  The Contracting Authority would like the chosen tenderer to be an opponent for all transactions and not a clearing customer at Nasdaq OMX.   The Contracting Authority can require consultancy services in the contract period that are in addition to the areas specified in this tender documentation.  If the tenderer is to demand compensation for any general consultancy services that are not mentioned in the tender documentation the frameworks for these consultancy services must be agreed in advance.  It is the tenderers responsibility to ensure that such an agreement is signed.  Tenderers are asked to specifiy hourly ratesthe fee model in their tender.   The signed contract will be based on the contracting authority having an obligation to meet their need for energy through the contract for the locations stated when the contract was signed.  It is highly probable that energy deliveries to additional locations will be phased in due to new developments and any rental of premises that does not include electricity.  Subsequently energy deliveries can also be phased out if for example locations are no longer used.   In the contract period the procurements cover all purchases within the product range covered by this contract and that are undertaken by Trondheim municipality with co-operating partners.  The Contracting Authority has based its specification of the services on the consumption from 2017.  "
ocds-0c46vo-0133-004466-2019_Tender_004466-2019_td,en,Council_of_Europe_countries,oil_industry,ruling,"Mensuration officielle  1   releve  Entreprise 221 Vucherens II  298 Servion II.  "
ocds-0c46vo-0133-004655-2019_Tender_004655-2019_td,en,research,supply,animal_nutrition,"This lot is for the supply of a high throughput scalable fermentation system.  For further information please see tender documentation.   This lot is for a framework for the supply of Mammalian Bioreactors laboratory and pilot scale.  For further information please see tender documentation.   This lot is for a framework for the supply of a Mammalian Adherent Bed Reactor.  Please see tender documentation for further details.   This lot is for a framework for the supply of Microbial Fermentors laboratory and pilot scale.  Please see tender documentation for further details.   This lot is for a framework for the supply of fermentation and cell culture analysis.  Please see tender documentation for further details.   This lot is for a framework for the supply of automated cell counters.  Please see tender documentation for further details.   This lot is for a framework for the supply of flow cytometers.  Please see tender documentation for further details.  "
ocds-0c46vo-0133-004944-2019_Tender_004944-2019_td,es,technical_regulations,machinery,audiovisual_equipment,"Espada 40 r.  e.  325 16 11 z  Espada 35 r e 325 16 11 z  Espada pertiga ht  Espada 30 rm 38 p11 7 z  Pinon de cadena 325 7 d  Bujia Bosch wsr 6f universal  Bujia Ngk Cmr6H  Manillar Tubular ms 261  Manillar tubular ms 201  Lima redonda 48 mm  Lima plana  Lima redonda 40 mm  Mango lima  Disco matorrales especial 350-3  Cuchilla triturar 320-2  Sierra Cincel Metal Duro 225 mm 36d  Caja reductora fs 550  Caja reductora fs 560  Eje de transmision fs 360420500550560  Tubo proteccion fs 500550 N. V.   Arbol Accionamiento fs 560  Tubo de proteccion fs 560  Manillar Tubular fs 550  Manillar tubular fs 560  Arnes universal Advace X treem  Arnes acolchado para ht telescopica  Protector Disco Matorral fs 550  Protector disco de sierra 225 fs 550  Protector disco de picado fs 550  Protector disco matorral fs 550  Protector disco de sierra 225 fs 560  Protector disco de picado fs 560  Bidon combinado estandar naranja 53 l.   AutoCut 56-2  Llave combinda fs bujiatorx  Llave combinada ms bujiaplan  Tapon antiderrame para gasolina bidon combinado  Tapon antiderrame para aceite bidon combinado  Protectores de puno para desbrozadrora fs 550560  Palanca 80 cm  Palanca 130 cm  Cuna 23 cm  Cuna 25 cm  Rollo 38 61 pmm3 100 ft  Rollo 325 26 rmc 100 ft  Aceite de engrase motosierras contenedor 1000 l.   Aceite de mezcla para motores de 2T - Garrafas de 20 l.  "
ocds-0c46vo-0133-005136-2019_Tender_005136-2019_td,es,insurance,civil_law,means_of_transport,"Contratacion por parte del Ayuntamiento de una cobertura de seguros que garantice las consecuencias economicas derivadas de la responsabilidad patrimonial y civil que segun la normativa legal vigente corresponda directamente mancomunada solidaria o subsidiaria al Ayuntamiento y a su organismo autonomo por danos corporales y materiales y sus consecuencias directas causados por accion u omision a terceras personas durante el ejercicio de su actividad asi como la responsabilidad civil profesional y patronal.   Contratacion por parte del Ayuntamiento de una cobertura de seguros que cubra las perdidas o danos materiales del patrimonio relacionado al final del Pliego de Prescripciones Tecnicas en el denominado anexo de bienes a asegurar como consecuencia de la materializacion de cualquiera de los riesgos amparados por dicho Pliego de Prescripciones Tecnicas.   Contratacion por parte del Ayuntamiento de una cobertura de seguros que garantice las consecuencias economicas derivadas del uso y circulacion de vehiculos de motor turismos camiones camionetas remolques con matricula independiente del vehiculo tractor motocicletes o cualquier otro vehiculo matriculado y en circulacion del cual sea titular o aunque no lo sea del cual se haya solicitado la cobertura de seguros.   Contratacion por parte del Ayuntamiento de una poliza de seguros de vida y accidentes con las coberturas descritas en el Pliego de Prescripciones Tecnicas para personal estatutario y laboral de la corporacion municipal y de su organismo autonomo Patronato Municipal de la Musica  Contratacion por parte del Ayuntamiento de una poliza de seguros que garantice las indemnizaciones de que pueda resultar civilmente responsable el asegurado personas fisicas por los perjuicios causados danos patrimoniales primarios ocasionados involuntariamente a la administracion publica o a terceros por actos errores u omisiones basadas en actos culposos cometidos por los asegurados en su condicion de autoridad o personal o representante de la administracion publica y que tengan lugar en el ejercicio de sus funciones.  "
